id;name;object;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;parent
416;Deutsche Pfandbriefbank AG, München ;Kreditinstitut ;380.376.060;EUR;380.376.060;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
417;Deutsche TRANSFESA GmbH Internationale Eisenbahn-Spezial- Transporte, Kehl ;Durchführung kaufmännischer Geschäfte, inbes. von Transporten ;511.292;EUR;511.292;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB UK Holding(UK) Investments Limited, Doncaster 
418;Deutsche Umschlaggesellschaft Schiene-Straße (DUSS) mbH, Bodenheim ;Förderung und Kooperation Schiene-Straße im Umschlagbereich ;1.300.000;EUR;;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Boreal & Austral Railfreight Ltd, Doncaster 
419;DFS Energy GmbH, Langen ;Erzeugung von Strom, Wärme, Dampf und Kälte sowie die Versorgung des Paul-Ehrlich- Instituts, Umwelt- bundesamts und der DFS Deutsche Flugsicherung GmbH mit den erzeugten Medien ;5.000.000;EUR;5.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
420;Doerpener Umschlaggesellschaft für den kombinierten Verkehr mbH (DUK), Dörpen ;Errichtung, Finanzierung, Betrieb einer öffentl. Umschlaganlage ;700;DM;245;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktiengesellschaft, Essen 
421;DP Schenker, Kievv. Bilohorodka/Ukraine ;Transport & Logistik ;53.826.572;UAH;53.826.572;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Danmark Holding ApS, Hvidovre 
422;D-Trust GmbH, Berlin Deutschland ;Entwicklung, Herstellung, Lieferung und Vertrieb von Produkten und Dienstleistungen im Bereich der Informations- technologie, insb. im Bereich der Dokumentensiche r-heit durch den Einsatz digitaler Signaturen ;100;EUR;100;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
423;DUSS Italia Terminal s.r.l., Verona/Italien ;Betriebsführung von Umschlag- terminals im kombinierten Verkehr ;100;EUR;80;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Hungaria Holding Kft., Budapest 
424;DVA Deutsche Verkehrs-Assekuranz- Vermittlungs GmbH, Bad Homburg ;Risikomanage- ment und Versicherung für die Deutsche Bahn AG und deren Töchter ;1.500.000;EUR;975;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Italiana S.p.A., Peschiera Borromeo 
425;DVA Marine Re S.A., Luxemburg/Luxemburg ;Vornahme sämtlicher Geschäfte auf dem Gebiet der Rückversicherung in all ihren Bereichen im In- und Ausland ;3.500.000;EUR;3.500.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Nederland Holding B.V., Heerenveen 
426;DVA REINSURANCE LIMITED, Dublin/Irland ;Versicherungs- makler und Risikomanagment ;650;EUR;650;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Polska Holding Sp. z.o.o, Zabrze 
427;ELAG Emder Lagerhaus und Automotive GmbH, Emden ;Entwicklung, Organisation und Realisierung von nat. und internationalen Fracht-, Umschlags- und Lagergeschäften ;1.055.000;EUR;1.055.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
428;Elevator-Gesellschaft mbH, Hannover ;Entlöschung, Verwiegung und Überladung von Getreide, Saaten, Hülsenfrüchten und Futtermitteln ;400;DM;200;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schweiz Holding AG, Zug 
429;ELSPED Speditions- Gesellschaft m.b.H., Hamburg ;Speditions- geschäfte ;55;EUR;55;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Polska S.A., Zabrze 
430;Emirates German Security Printing L.L.C ;Produktion und Vermarktung von ID-Lösungen für die Vereinigten Arabischen Emirate und andere Länder im Nahen Osten ;411.949;EUR;201.855;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
431;EMPRESA DE BLAS Y CIA COMPANIA S.LA., Madrid/Spanien ;Personenverkehr ;1.202.024;EUR;1.202.024;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Dienstleistungen GmbH, Berlin 
432;ESFERA BUS SLUS.L., Madrid/Spanien ;Personenverkehr ;123.686;EUR;123.686;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Aktiengesellschaft, Berlin 
433;ESFERA UNIVERSAL SLUS.L., Madrid/Spanien ;;18.740.600;EUR;18.740.600;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Dienstleistungen GmbH, Berlin 
434;Estacion de autobuses de Ferrol S.A., Ferrol/Spanien ;Transportunter- stützende Gesellschaft ;60.101;EUR;48.165;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB (UK) Investments Limited, Sunderland 
435;Etihad Rail DB Operations LLC, Abu Dhabi/VAE ;;300;AED;147;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Aktiengesellschaft, Berlin 
436;Euro Cargo Rail SAS, Paris/Frankreich ;Schienen- güterverkehr ;63.399.222;EUR;63.399.222;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB (UK) Logistics Holdings Limited, Doncaster 
437;Eurocare Travel Ltd, Sunderland/ Großbritannien ;Personenverkehr ;40;GBP;40;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB US Corporation, Tarrytown 
438;EVAG Emder Verkehrs und Automotive Gesellschaft mbH, Emden ;Entwicklung, Organisation und Realisierung von nationalen und internationalen Fracht-, Umschlags- und Lagergeschäften ;1.534.000;EUR;1.534.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Fahrzeug- instandhaltung GmbH, Frankfurt/Main 
439;Express Air Systems GmbH (EASY), Kriftel ;Gestaltung und Vertrieb eines Expressfracht- verkehrs in Form eines kombinierten Boden-/Luftfracht- Transports ;180;DM;90;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Aktiengesellschaft, Berlin 
440;EXTRA.TO S.c.a.r.l., Torino/Italien ;Bietgesellschaft ;100;EUR;30.01;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
441;Facility Plus B.V., Tilburg/Niederlande ;Immobilien- gesellschaft ;90.756;EUR;90.756;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Kreditanstalt für Wiederaufbau (KfW), Frankfurt/Main 
442;FCS Flight Calibration Services GmbH, Braunschweig ;Flugvermessung von Navigations- anlagen ;400;DM;220;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;FMS WM 
443;Fertrans AG, Buchs SG ;Vermittlung und Durchführung von Speditions-, Fracht- und Lageraufträgen ;500;CHF;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DEPFA Bank plc, Dublin 
444;Finanzierungs- und Beratungsgesellschaft (FuB), Berlin ;Abwicklung von Währungs- und vereinigungsbe- dingte Sonderauf- gaben ;5.112.919;EUR;5.112.919;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DEPFA Ireland Holding Ltd, Dublin 
445;Flint Nominees Ltd, London ;Finanzdienstleistu ngsinstitut (§ 1 Abs. 1a KWG) ;5.268.000;GBP;5.268.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Aktiengesellschaft, Berlin 
446;FMS Wertmanagement Service GmbH, München ;Anbieter von Nebendienst- leistungen ;50;EUR;50;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB France Holding SAS, Gennevilliers Cedex 
447;FSN Fahrzeugservice Neunkirchen GmbH, Neunkirchen ;Betrieb einer Werkstatt für Omnibusse und sonstige Fahr- zeuge am Standort der Neunkircher Verkehrs-AG ;50;EUR;23.75;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
448;Gardermoen Perishables Center AS, Gardermoen/Norwegen ;Terminalgesell- schaft ;1.020.000;NOK;339.66;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
